Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
2018-04-17,7915.55,7918.69,8159.09,7809.98,7990.34,63439.0,-70.65
2018-04-18,8184.35,8190.0,8237.28,7860.02,7918.25,64683.0,268.8
2018-04-19,8235.81,8238.32,8297.59,8075.7,8187.13,61708.0,51.46
2018-04-20,8522.98,8526.06,8565.98,8215.0,8235.06,60425.0,287.17
2018-04-21,8774.42,8780.0,9036.86,8500.02,8518.61,34908.0,251.44
2018-04-22,8953.3,8958.32,9013.55,8751.63,8776.57,5266.0,178.88
2018-04-23,8936.8,8939.16,9000.0,8760.0,8949.41,71040.0,-16.5
2018-04-24,9447.34,9452.39,9468.01,8910.0,8936.8,64387.0,510.54
2018-04-25,9057.41,9078.59,9755.52,8751.0,9444.89,67565.0,-389.93
2018-04-26,9110.0,9111.72,9173.84,8647.63,9066.66,62014.0,52.59
2018-04-27,8970.01,8983.45,9383.37,8944.73,9125.0,61086.0,-139.99
2018-04-28,9326.79,9331.46,9442.29,8854.47,8970.01,58010.0,356.78
2018-04-29,9319.82,9327.98,9538.94,9173.9,9326.79,54890.0,-6.97
2018-04-30,9264.85,9275.53,9440.19,9111.0,9319.82,62091.0,-54.97
2018-05-01,9016.75,9017.43,9287.27,8813.22,9266.01,56863.0,-248.1
2018-05-02,9169.77,9171.72,9190.86,8975.23,9016.74,45837.0,153.02
2018-05-03,9654.87,9673.77,9730.0,9163.12,9179.9,51665.0,485.1
2018-05-04,9671.24,9678.92,9792.79,9509.84,9654.87,51325.0,16.37
2018-05-05,9731.84,9737.83,9961.5,9651.91,9671.24,61602.0,60.6
2018-05-06,9518.1,9523.46,9917.81,9376.14,9731.84,65788.0,-213.74
2018-05-07,9436.26,9438.99,9688.51,9000.0,9514.59,75625.0,-81.84
2018-05-08,9155.15,9160.79,9465.38,9000.0,9422.72,67792.0,-281.11
2018-05-09,9247.08,9253.98,9364.71,8950.15,9147.5,69725.0,91.93
2018-05-10,9089.79,9093.6,9390.02,8996.5,9241.28,64150.0,-157.29
2018-05-11,8376.58,8424.56,9128.0,8335.99,9092.9,72842.0,-713.21
2018-05-12,8426.84,8439.32,8649.82,8168.97,8421.36,71954.0,50.26
2018-05-13,8629.0,8639.11,8684.99,8315.12,8412.92,65906.0,202.16
2018-05-14,8812.8,8820.99,8900.0,8263.1,8629.01,80780.0,183.8
2018-05-15,8512.1,8522.4,8859.35,8400.0,8810.09,66029.0,-300.7
2018-05-16,8293.94,8299.99,8555.53,8093.45,8519.12,69632.0,-218.16
2018-05-17,8198.08,8204.65,8497.11,8106.41,8296.07,66827.0,-95.86
2018-05-18,8229.25,8233.89,8290.6,7924.13,8194.31,67353.0,31.17
2018-05-19,8281.79,8301.89,8399.57,8137.61,8229.25,62457.0,52.54
2018-05-20,8516.28,8524.0,8551.79,8162.74,8289.13,53335.0,234.49
2018-05-21,8404.25,8412.8,8601.68,8300.0,8512.73,67055.0,-112.03
2018-05-22,8101.51,8111.1,8428.9,8070.0,8403.98,67875.0,-302.74
2018-05-23,7578.9,7581.19,8136.2,7421.7,8095.49,72295.0,-522.61
2018-05-24,7549.46,7554.9,7783.3,7255.0,7591.99,70046.0,-29.44
2018-05-25,7448.34,7455.98,7691.98,7325.27,7576.8,65620.0,-101.12
2018-05-26,7521.71,7531.99,7643.74,7329.0,7448.34,51921.0,73.37
2018-05-27,7281.54,7292.33,7635.02,7217.43,7527.89,50512.0,-240.17
2018-05-28,7223.59,7232.87,7495.46,7162.93,7286.99,60377.0,-57.95
2018-05-29,7496.72,7507.13,7572.97,7036.08,7224.0,62964.0,273.13
2018-05-30,7336.02,7338.5,7584.01,7263.89,7496.73,78599.0,-160.7
2018-05-31,7538.28,7544.7,7628.58,7311.37,7332.22,76110.0,202.26
2018-06-01,7436.49,7438.9,7620.15,7263.19,7531.26,70937.0,-101.79
2018-06-02,7611.0,7630.48,7693.99,7418.5,7444.98,67739.0,174.51
2018-06-03,7676.23,7682.92,7788.0,7573.23,7606.05,62870.0,65.23
2018-06-04,7522.23,7528.99,7762.34,7446.2,7676.24,73324.0,-154.0
2018-06-05,7627.43,7632.32,7675.02,7357.0,7528.9,74323.0,105.2
2018-06-06,7620.0,7624.5,7680.01,7455.5,7627.9,70553.0,-7.43
2018-06-07,7657.34,7660.0,7776.0,7605.0,7625.0,65770.0,37.34
2018-06-08,7639.12,7647.99,7707.07,7536.58,7655.9,60202.0,-18.22
2018-06-09,7628.88,7630.0,7695.0,7565.66,7639.12,55617.0,-10.24
