Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
12-Feb-2023,"21,740.00","21,742.00","22,086.00","21,708.00","21,826.00","254,442",-86.00
11-Feb-2023,"21,826.00","21,830.00","21,836.00","21,520.82","21,531.67","254,442",+289.00
10-Feb-2023,"21,537.00","21,541.00","21,956.00","21,454.00","21,858.00","254,442",-320.00
09-Feb-2023,"21,857.00","21,860.00","23,007.25","21,697.28","22,957.00","254,005","-1,099.03"
08-Feb-2023,"22,956.03","22,962.15","23,446.57","22,678.50","23,222.02","239,036",-240.97
07-Feb-2023,"23,197.00","23,198.00","23,341.98","22,642.75","22,915.00","237,218",+282.00
06-Feb-2023,"22,915.00","22,916.00","23,147.59","22,610.88","22,856.00","272,961",+11.00
05-Feb-2023,"22,904.00","22,905.00","23,449.00","22,764.00","23,412.25","271,982",-511.50
04-Feb-2023,"23,415.50","23,426.64","23,583.79","23,265.00","23,383.00","271,982",+33.99
03-Feb-2023,"23,381.51","23,387.85","23,717.00","23,212.00","23,452.00","271,982",-69.49
02-Feb-2023,"23,451.00","23,461.00","24,252.00","23,409.00","23,683.00","274,034",-232.00
01-Feb-2023,"23,683.00","23,684.00","23,796.00","22,748.56","22,950.00","260,274",+732.00
31-Jan-2023,"22,951.00","22,953.00","23,218.93","22,486.49","22,747.50","256,820",+206.00
30-Jan-2023,"22,745.00","22,747.00","23,955.00","22,559.12","23,596.00","300,445","-1,050.00"
29-Jan-2023,"23,795.00","23,796.00","23,955.00","22,974.00","23,007.00","264,711",+790.11
28-Jan-2023,"23,004.89","23,005.83","23,187.25","22,866.57","23,090.00","264,711",-85.11
27-Jan-2023,"23,090.00","23,091.00","23,499.00","22,543.00","23,080.00","264,711",+10.00
26-Jan-2023,"23,080.00","23,081.00","23,821.54","22,833.00","23,591.00","282,265",-519.25
25-Jan-2023,"23,599.25","23,599.50","23,707.00","22,333.44","22,901.00","269,927",+696.50
24-Jan-2023,"22,902.75","22,903.00","23,172.34","22,720.00","22,994.00","245,581",-97.25
23-Jan-2023,"23,000.00","23,001.00","23,170.84","22,304.26","22,925.00","296,050",+409.00
22-Jan-2023,"22,591.00","22,592.00","23,209.00","22,304.26","23,206.00","191,939",-613.00
21-Jan-2023,"23,204.00","23,205.00","23,358.00","22,271.53","22,318.00","191,939",+886.00
20-Jan-2023,"22,318.00","22,323.00","22,447.70","20,868.00","20,944.00","191,939","+1,378.26"
19-Jan-2023,"20,939.74","20,945.16","21,189.06","20,629.00","20,777.00","185,844",+162.74
18-Jan-2023,"20,777.00","20,779.00","21,642.00","20,383.00","21,314.00","174,092",-545.25
17-Jan-2023,"21,322.25","21,322.50","21,572.00","20,853.43","21,133.00","219,012",+187.25
16-Jan-2023,"21,135.00","21,135.25","21,451.00","20,631.14","20,929.50","260,107",+231.00
15-Jan-2023,"20,904.00","20,907.00","21,072.50","20,556.00","20,902.00","220,099",+2.00
14-Jan-2023,"20,902.00","20,903.00","21,292.00","19,739.56","19,812.31","220,099","+1,091.00"
13-Jan-2023,"19,811.00","19,814.00","19,892.00","18,707.63","18,831.00","220,099",+980.00
12-Jan-2023,"18,831.00","18,831.25","19,112.00","17,507.81","17,558.75","230,866","+1,267.64"
11-Jan-2023,"17,563.36","17,566.30","17,577.71","17,314.54","17,471.75","176,490",+88.48
10-Jan-2023,"17,474.88","17,475.44","17,491.00","17,132.00","17,179.00","175,834",+295.88
09-Jan-2023,"17,179.00","17,180.00","17,396.83","16,921.00","16,925.00","175,483",+224.65
08-Jan-2023,"16,954.35","16,954.91","17,019.65","16,912.11","16,943.75","153,876",+12.94
07-Jan-2023,"16,941.41","16,941.96","16,979.76","16,907.00","16,926.25","153,876",+9.30
06-Jan-2023,"16,932.11","16,934.95","17,031.00","16,673.59","16,843.36","153,876",+81.63
05-Jan-2023,"16,850.48","16,851.29","16,915.00","16,747.64","16,820.00","153,669",+33.23
04-Jan-2023,"16,817.25","16,817.50","16,983.00","16,641.60","16,663.25","175,244",+159.25
03-Jan-2023,"16,658.00","16,660.00","16,782.26","16,599.99","16,751.75","160,461",-108.58
02-Jan-2023,"16,766.58","16,768.29","16,783.00","16,547.75","16,574.75","145,444",+164.85
01-Jan-2023,"16,601.73","16,602.28","16,620.58","16,468.83","16,542.00","162,504",+62.12
31-Dec-2022,"16,539.61","16,540.15","16,639.14","16,529.26","16,585.70","162,504",-36.64
30-Dec-2022,"16,576.25","16,576.50","16,650.99","16,337.00","16,597.00","162,504",-16.75
29-Dec-2022,"16,593.00","16,594.00","16,662.23","16,460.81","16,516.00","155,364",+76.00
28-Dec-2022,"16,517.00","16,518.00","16,771.00","16,449.54","16,691.00","157,859",-170.75
27-Dec-2022,"16,687.75","16,688.00","16,966.07","16,589.00","16,832.25","147,197",-142.48
26-Dec-2022,"16,830.23","16,835.02","16,912.50","16,736.01","16,798.43","122,977",+8.23
25-Dec-2022,"16,822.00","16,823.00","16,857.86","16,726.00","16,830.00","157,147",-9.00
24-Dec-2022,"16,831.00","16,832.00","16,860.89","16,765.66","16,813.00","157,147",+17.68
23-Dec-2022,"16,813.32","16,813.33","16,915.96","16,750.71","16,790.00","157,147",+21.07
22-Dec-2022,"16,792.25","16,792.50","16,871.09","16,564.77","16,791.00","164,450",+1.25
21-Dec-2022,"16,791.00","16,792.00","16,927.95","16,724.00","16,880.00","167,185",-104.57
20-Dec-2022,"16,895.57","16,895.58","17,047.55","16,252.50","16,586.08","184,344",+304.57
19-Dec-2022,"16,591.00","16,591.25","16,837.08","16,525.00","16,711.50","181,298",-121.60
18-Dec-2022,"16,712.60","16,713.63","16,811.56","16,672.32","16,716.00","166,673",+35.60
17-Dec-2022,"16,677.00","16,678.00","16,772.73","16,590.75","16,721.50","166,673",-159.50
16-Dec-2022,"16,836.50","16,836.75","17,524.00","16,744.00","17,393.50","166,673",-559.50
15-Dec-2022,"17,396.00","17,397.00","17,880.28","17,312.70","17,831.00","184,790",-435.00
14-Dec-2022,"17,831.00","17,834.00","18,370.00","17,665.00","17,763.25","175,780",+74.75
13-Dec-2022,"17,756.25","17,765.12","17,971.88","17,093.00","17,176.00","175,784",+586.01
12-Dec-2022,"17,170.24","17,171.60","17,266.00","16,879.00","17,175.86","151,572",+58.24
11-Dec-2022,"17,112.00","17,113.00","17,266.00","17,092.00","17,134.00","148,141",-18.46
10-Dec-2022,"17,130.46","17,131.60","17,227.22","17,105.43","17,114.00","148,141",+22.94
09-Dec-2022,"17,107.52","17,107.90","17,346.00","17,054.86","17,184.00","148,141",-77.73
08-Dec-2022,"17,185.25","17,185.50","17,294.00","16,739.00","16,826.50","156,447",+349.28
07-Dec-2022,"16,835.97","16,837.45","17,134.06","16,689.06","16,995.00","160,028",-160.78
06-Dec-2022,"16,996.75","16,997.00","17,099.45","16,914.00","16,974.00","155,371",+27.50
05-Dec-2022,"16,969.25","16,969.50","17,419.71","16,872.79","17,053.00","181,014",-143.75
04-Dec-2022,"17,113.00","17,114.00","17,155.50","16,867.00","16,947.00","149,152",+164.80
03-Dec-2022,"16,948.20","16,948.74","17,153.49","16,884.00","17,015.50","149,152",-69.24
02-Dec-2022,"17,017.44","17,025.68","17,126.61","16,800.00","16,929.25","149,152",+89.44
01-Dec-2022,"16,928.00","16,929.00","17,276.86","16,863.00","17,103.00","167,239",-167.05
30-Nov-2022,"17,095.05","17,100.00","17,155.37","16,425.00","16,458.00","174,880",+634.92
29-Nov-2022,"16,460.13","16,475.22","16,605.81","16,096.75","16,195.00","166,344",+265.13
28-Nov-2022,"16,195.00","16,198.00","16,594.51","16,001.00","16,519.00","176,052",-382.72
27-Nov-2022,"16,577.72","16,578.26","16,597.73","16,422.00","16,449.00","163,021",+69.61
26-Nov-2022,"16,508.11","16,508.67","16,664.00","16,412.25","16,649.00","163,021",+5.29
25-Nov-2022,"16,502.82","16,503.37","16,626.25","16,337.00","16,542.00","163,021",-38.74
24-Nov-2022,"16,541.56","16,554.44","16,786.06","16,441.68","16,472.00","180,419",+73.81
23-Nov-2022,"16,467.75","16,471.75","16,662.75","16,077.00","16,125.00","186,085",+334.25
22-Nov-2022,"16,133.50","16,137.00","16,282.07","15,549.99","15,629.75","197,473",+511.50
21-Nov-2022,"15,622.00","15,632.00","16,583.50","15,479.00","16,526.00","223,387",-626.00
20-Nov-2022,"16,248.00","16,249.00","16,713.00","16,203.54","16,667.63","158,443",-412.46
19-Nov-2022,"16,660.46","16,661.02","16,709.19","16,514.45","16,642.00","158,443",+33.48
18-Nov-2022,"16,626.98","16,642.42","16,976.00","16,529.64","16,683.89","158,443",-49.36
17-Nov-2022,"16,676.34","16,685.84","16,740.00","16,375.82","16,529.00","178,529",+147.34
16-Nov-2022,"16,529.00","16,531.00","16,985.50","16,311.24","16,889.50","203,453",-349.23
15-Nov-2022,"16,878.23","16,898.32","17,177.23","16,239.04","16,382.52","215,647",+496.89
14-Nov-2022,"16,381.34","16,394.34","17,214.43","15,787.00","16,524.75","236,146",+14.34
13-Nov-2022,"16,367.00","16,372.00","16,765.38","16,215.18","16,747.00","247,525",-421.87
12-Nov-2022,"16,788.87","16,790.75","17,003.00","16,674.00","16,722.00","247,525",+34.87
11-Nov-2022,"16,754.00","16,760.00","17,858.35","16,301.25","17,796.00","247,525","-1,054.00"
10-Nov-2022,"17,808.00","17,816.50","18,200.00","15,566.50","15,810.00","239,842","+2,087.75"
09-Nov-2022,"15,720.25","15,725.75","18,806.07","15,619.26","18,700.00","261,266","-2,985.00"
08-Nov-2022,"18,705.25","18,705.50","20,685.24","17,019.00","20,682.75","263,081","-1,964.77"
07-Nov-2022,"20,670.02","20,670.58","21,252.50","20,576.72","21,247.00","193,372",-531.68
06-Nov-2022,"21,201.70","21,203.28","21,363.00","21,131.71","21,307.40","215,492",-153.60
05-Nov-2022,"21,355.30","21,355.85","21,471.00","21,191.39","21,383.00","215,492",+221.30
04-Nov-2022,"21,134.00","21,135.00","21,293.24","20,148.80","20,237.00","215,492",+894.51
03-Nov-2022,"20,239.49","20,240.65","20,389.25","20,040.00","20,178.50","178,547",+67.48
02-Nov-2022,"20,172.01","20,177.70","20,800.00","20,089.95","20,473.37","214,489",-310.49
01-Nov-2022,"20,482.50","20,482.75","20,682.00","20,324.26","20,399.00","225,080",+65.50
31-Oct-2022,"20,417.00","20,417.25","20,833.25","20,222.08","20,668.75","219,662",-243.00
30-Oct-2022,"20,660.00","20,665.00","20,934.36","20,552.25","20,906.00","252,622",-167.00
29-Oct-2022,"20,827.00","20,830.00","21,068.00","20,649.87","20,937.00","252,622",+193.50
28-Oct-2022,"20,633.50","20,633.75","20,749.25","20,001.22","20,408.50","252,622",+235.50
27-Oct-2022,"20,398.00","20,399.00","20,908.00","20,231.01","20,752.00","247,631",-352.31
26-Oct-2022,"20,750.31","20,753.71","21,018.10","19,978.00","20,191.00","274,212",+563.81
25-Oct-2022,"20,186.50","20,186.75","20,414.00","19,234.70","19,374.75","222,338",+803.50
24-Oct-2022,"19,383.00","19,384.00","19,688.00","19,161.00","19,470.00","223,438",-116.46
23-Oct-2022,"19,499.46","19,500.93","19,526.25","19,078.00","19,212.25","226,019",+281.35
22-Oct-2022,"19,218.11","19,218.65","19,252.70","19,108.58","19,179.00","226,019",+39.11
21-Oct-2022,"19,179.00","19,180.00","19,247.63","18,662.00","19,030.00","226,019",+147.25
20-Oct-2022,"19,031.75","19,032.00","19,340.20","18,908.00","19,195.00","211,928",-163.25
19-Oct-2022,"19,195.00","19,198.00","19,377.00","19,070.21","19,366.00","217,981",-156.59
18-Oct-2022,"19,351.59","19,394.06","19,699.00","19,089.39","19,536.50","252,371",-175.41
17-Oct-2022,"19,527.00","19,529.00","19,675.25","19,090.90","19,132.00","249,541",+197.00
16-Oct-2022,"19,330.00","19,331.00","19,425.25","18,981.00","19,096.00","289,010",+234.00
15-Oct-2022,"19,096.00","19,097.00","19,225.00","19,035.49","19,175.00","289,010",-79.00
14-Oct-2022,"19,175.00","19,176.00","19,947.00","19,109.16","19,384.00","289,010",-217.50
13-Oct-2022,"19,392.50","19,392.75","19,504.00","18,169.38","19,168.00","258,135",+221.10
12-Oct-2022,"19,171.40","19,174.81","19,197.31","18,967.00","19,006.46","231,663",+152.40
11-Oct-2022,"19,019.00","19,021.00","19,281.70","18,850.37","19,240.00","254,788",-220.00
10-Oct-2022,"19,239.00","19,241.00","19,538.00","19,102.00","19,488.50","248,032",-244.14
09-Oct-2022,"19,483.14","19,484.18","19,558.00","19,242.75","19,459.62","256,806",+23.53
08-Oct-2022,"19,459.61","19,460.67","19,646.00","19,383.90","19,551.00","256,806",-91.39
07-Oct-2022,"19,551.00","19,552.00","20,057.00","19,322.00","20,050.00","256,806",-488.48
06-Oct-2022,"20,039.48","20,051.03","20,446.00","19,878.32","19,986.00","279,645",+49.48
05-Oct-2022,"19,990.00","19,990.25","20,410.00","19,732.00","20,343.00","277,171",-352.00
04-Oct-2022,"20,342.00","20,352.00","20,465.75","19,492.00","19,599.00","269,930",+746.00
03-Oct-2022,"19,596.00","19,599.00","19,648.50","18,925.00","19,196.00","263,286",+359.82
02-Oct-2022,"19,236.18","19,237.24","19,401.00","19,038.00","19,274.25","290,057",-12.82
01-Oct-2022,"19,249.00","19,252.00","19,832.25","19,160.00","19,682.76","290,057",-175.00
30-Sep-2022,"19,424.00","19,426.00","20,176.00","19,078.09","19,507.00","290,057",-75.37
29-Sep-2022,"19,499.37","19,504.68","19,771.26","18,838.84","19,569.00","303,834",-69.88
28-Sep-2022,"19,569.25","19,569.50","19,658.50","18,462.00","19,071.00","296,750",+510.27
27-Sep-2022,"19,058.98","19,080.64","20,378.00","18,811.12","19,112.00","290,963",-55.77
26-Sep-2022,"19,114.75","19,115.00","19,313.00","18,634.00","19,011.00","286,019",+211.75
25-Sep-2022,"18,903.00","18,905.00","19,169.00","18,807.32","19,127.00","310,779",-234.05
24-Sep-2022,"19,137.05","19,167.32","19,399.00","18,616.00","18,631.00","310,779",+288.05
23-Sep-2022,"18,849.00","18,850.00","19,502.71","18,531.00","19,246.00","310,779",-397.14
22-Sep-2022,"19,246.14","19,251.47","19,491.00","18,152.00","18,921.00","328,950",+325.14
21-Sep-2022,"18,921.00","18,924.00","19,881.00","18,702.00","18,966.82","303,343",-52.25
20-Sep-2022,"18,973.25","18,973.50","19,679.00","18,717.00","19,520.00","281,854",-554.25
19-Sep-2022,"19,527.50","19,527.75","19,748.75","18,250.00","19,645.75","319,740",-103.50
18-Sep-2022,"19,631.00","19,635.00","20,143.00","19,560.00","20,079.00","299,145",-447.00
17-Sep-2022,"20,078.00","20,080.00","20,186.50","19,690.00","19,750.00","299,145",+328.00
16-Sep-2022,"19,750.00","19,754.00","19,893.25","19,330.00","19,858.25","299,145",-96.00
15-Sep-2022,"19,846.00","19,850.00","20,387.51","19,494.77","19,949.00","320,590",-96.00
14-Sep-2022,"19,942.00","19,950.00","20,513.97","19,626.00","20,234.00","310,288",-292.00
13-Sep-2022,"20,234.00","20,237.00","22,774.00","19,959.58","22,398.00","292,821","-2,169.93"
12-Sep-2022,"22,403.93","22,405.96","22,483.86","21,364.95","21,556.00","288,796",+904.53
11-Sep-2022,"21,499.40","21,687.87","21,862.00","21,317.50","21,460.75","266,892",+67.40
10-Sep-2022,"21,432.00","21,437.00","21,666.00","21,096.84","21,173.00","266,892",+135.47
09-Sep-2022,"21,296.53","21,302.27","21,431.62","19,120.41","19,333.45","266,892","+1,918.53"
08-Sep-2022,"19,378.00","19,380.00","19,467.75","18,959.95","19,384.00","279,960",-5.00
07-Sep-2022,"19,383.00","19,391.00","19,451.50","18,509.26","18,979.00","246,113",+399.25
06-Sep-2022,"18,983.75","18,985.25","20,182.50","18,617.50","19,737.00","267,372",-753.25
05-Sep-2022,"19,737.00","19,741.00","20,057.50","19,634.00","19,844.00","230,221",-160.39
04-Sep-2022,"19,897.39","19,900.48","19,952.75","19,519.42","19,750.00","229,659",+158.39
03-Sep-2022,"19,739.00","19,749.00","20,062.50","19,574.13","19,919.04","229,659",-237.25
02-Sep-2022,"19,976.25","19,976.50","20,438.00","19,730.61","20,063.00","229,659",-98.00
01-Sep-2022,"20,074.25","20,074.50","20,287.82","19,500.00","20,188.00","257,051",-129.00
31-Aug-2022,"20,203.25","20,203.50","20,477.19","19,705.59","19,977.00","265,351",+231.25
30-Aug-2022,"19,972.00","19,980.00","20,569.59","19,548.66","20,186.75","247,271",-203.14
29-Aug-2022,"20,175.14","20,180.69","20,409.00","19,487.42","20,010.00","235,186",+195.43
28-Aug-2022,"19,979.71","19,992.52","20,163.50","19,807.37","20,019.75","228,558",-6.87
27-Aug-2022,"19,986.58","19,990.14","20,685.76","19,766.00","20,651.43","228,558",-659.42
26-Aug-2022,"20,646.00","20,653.00","21,865.00","20,516.86","21,651.25","228,558",-996.31
25-Aug-2022,"21,642.31","21,649.56","21,809.65","21,303.00","21,689.00","216,339",-50.14
24-Aug-2022,"21,692.45","21,698.32","21,893.43","21,139.00","21,486.75","222,437",+216.98
23-Aug-2022,"21,475.47","21,482.46","21,680.19","20,850.23","21,118.00","251,491",+355.47
22-Aug-2022,"21,120.00","21,129.00","21,776.00","20,861.67","21,481.25","255,744",-348.00
21-Aug-2022,"21,468.00","21,481.00","21,776.00","20,762.67","20,813.00","237,674",+656.00
20-Aug-2022,"20,812.00","20,826.00","21,365.88","20,785.00","21,198.24","237,674",-386.24
19-Aug-2022,"21,198.24","21,421.47","23,424.88","21,106.17","23,420.25","237,674","-2,215.56"
18-Aug-2022,"23,413.80","23,420.56","23,593.12","23,167.41","23,405.00","218,592",+8.80
17-Aug-2022,"23,405.00","23,413.00","24,436.88","23,149.97","23,978.00","233,458",-559.26
16-Aug-2022,"23,964.26","24,007.96","24,256.74","23,620.86","24,080.50","237,910",-104.63
15-Aug-2022,"24,068.89","24,074.44","25,201.93","23,870.00","24,288.00","249,514",-251.11
14-Aug-2022,"24,320.00","24,330.00","25,030.00","24,116.47","24,498.25","240,620",-168.00
13-Aug-2022,"24,488.00","24,498.00","24,893.50","24,065.19","24,230.00","240,440",+240.75
12-Aug-2022,"24,247.25","24,247.75","24,334.00","23,601.00","24,211.00","240,440",+36.25
11-Aug-2022,"24,211.00","24,222.00","24,907.58","23,764.34","23,910.50","258,519",+308.91
10-Aug-2022,"23,902.09","23,911.69","24,184.27","22,625.88","23,146.00","234,247",+760.33
09-Aug-2022,"23,141.76","23,151.35","24,085.00","22,825.29","24,068.84","235,835",-927.08
08-Aug-2022,"24,068.84","24,079.91","24,239.99","23,053.21","23,211.75","241,192",+898.09
07-Aug-2022,"23,170.75","23,171.50","23,294.50","22,790.75","23,170.75","249,553",+208.52
06-Aug-2022,"22,962.23","22,968.75","23,354.25","22,932.28","22,962.23","249,553",0.00
05-Aug-2022,"22,962.23","22,968.75","23,464.26","22,398.95","22,513.08","249,553",+454.15
04-Aug-2022,"22,508.08","22,521.12","23,368.50","22,396.59","23,324.31","247,434",-824.17
03-Aug-2022,"23,332.25","23,332.50","23,628.77","22,671.23","23,027.20","253,887",+312.00
02-Aug-2022,"23,020.25","23,020.50","23,446.94","22,604.51","23,119.82","258,638",-101.68
01-Aug-2022,"23,121.93","23,142.46","23,967.00","22,834.42","23,746.76","262,676",-552.34
31-Jul-2022,"23,674.27","23,777.08","24,188.25","23,347.63","23,775.67","266,526",-290.68
30-Jul-2022,"23,964.95","23,980.18","24,666.25","23,792.41","24,318.57","266,526",+15.98
29-Jul-2022,"23,948.97","23,956.18","24,440.11","23,411.43","24,029.84","266,526",-80.87
28-Jul-2022,"24,029.84","24,051.56","24,201.50","22,564.82","22,787.50","271,166","+1,250.53"
27-Jul-2022,"22,779.31","22,792.80","23,104.77","20,803.84","20,978.45","245,698","+1,801.12"
26-Jul-2022,"20,978.19","20,991.21","22,182.85","20,675.22","22,164.54","248,215","-1,191.56"
25-Jul-2022,"22,169.75","22,170.00","23,008.75","21,551.20","22,707.62","251,805",-585.83
24-Jul-2022,"22,755.58","22,760.16","22,903.49","22,198.40","22,328.75","255,573",+431.40
23-Jul-2022,"22,324.18","22,337.70","23,136.85","21,927.82","23,023.46","255,573",-278.36
22-Jul-2022,"22,602.54","22,610.52","23,751.53","22,502.99","23,136.89","255,573",-525.71
21-Jul-2022,"23,128.25","23,128.50","23,784.25","22,310.02","23,255.75","270,614",-123.69
20-Jul-2022,"23,251.94","23,269.09","24,278.09","22,875.42","23,299.47","279,977",-40.09
19-Jul-2022,"23,292.03","23,298.49","23,689.50","21,412.16","21,488.00","290,506","+1,809.14"
18-Jul-2022,"21,482.89","21,490.61","22,759.55","20,738.46","20,971.25","266,096",+558.66
17-Jul-2022,"20,924.23","20,932.15","21,651.25","20,809.26","21,199.59","255,790",-287.56
16-Jul-2022,"21,211.79","21,198.52","21,572.00","20,455.05","20,921.11","255,790",+290.61
15-Jul-2022,"20,921.18","20,934.89","21,183.26","20,354.93","20,670.25","255,790",+261.89
14-Jul-2022,"20,659.29","20,670.04","20,876.89","19,609.45","19,653.76","268,422","+1,002.45"
13-Jul-2022,"19,656.84","19,660.86","20,074.50","18,902.16","19,446.00","245,736",+225.80
12-Jul-2022,"19,431.04","19,436.38","20,418.00","19,264.60","20,411.50","255,612",-972.98
11-Jul-2022,"20,404.02","20,416.18","21,167.88","20,243.15","20,827.46","253,447",-592.37
10-Jul-2022,"20,996.39","20,980.76","21,296.93","20,630.00","21,286.89","257,792",-670.93
09-Jul-2022,"21,667.32","21,674.41","21,949.00","21,445.25","21,496.69","257,792",-169.12
08-Jul-2022,"21,836.44","21,837.24","22,484.00","21,154.97","21,615.00","257,792",+223.34
07-Jul-2022,"21,613.10","21,614.19","21,835.16","20,222.78","20,370.45","242,371","+1,235.36"
06-Jul-2022,"20,377.74","20,380.24","20,476.50","19,721.73","20,430.55","263,900",-64.01
05-Jul-2022,"20,441.75","20,442.00","20,713.75","19,274.57","19,750.75","253,216",+691.00
04-Jul-2022,"19,750.75","19,763.75","20,069.75","18,966.27","19,204.68","237,798",+546.07
03-Jul-2022,"19,204.68","19,216.57","19,360.00","18,753.20","19,231.69","283,495",-27.01
02-Jul-2022,"19,231.69","19,241.82","19,488.12","18,956.06","19,403.06","283,495",-175.31
01-Jul-2022,"19,407.00","19,407.25","20,865.88","18,677.25","18,723.73","283,750",+673.00
30-Jun-2022,"18,734.00","18,734.25","20,334.81","18,591.13","20,189.66","249,799","-1,455.65"
29-Jun-2022,"20,189.65","20,206.16","20,424.93","19,823.00","20,240.53","246,707",-64.85
28-Jun-2022,"20,254.50","20,254.75","21,185.35","20,172.85","20,897.75","236,067",-644.01
27-Jun-2022,"20,898.51","20,900.79","21,506.52","20,491.28","21,162.87","238,482",-470.87
26-Jun-2022,"21,369.38","21,385.68","21,857.50","21,081.21","21,396.91","260,685",+177.18
25-Jun-2022,"21,192.20","21,192.74","21,359.25","20,868.95","21,318.97","260,685",+20.95
24-Jun-2022,"21,171.25","21,189.68","21,424.15","20,624.11","20,792.73","260,685",+373.04
23-Jun-2022,"20,798.21","20,801.77","21,094.11","19,789.31","19,844.51","258,495",+940.96
22-Jun-2022,"19,857.25","19,862.50","21,020.86","19,705.44","20,840.50","278,038",-973.06
21-Jun-2022,"20,830.31","20,840.78","21,696.32","20,181.80","20,431.25","290,462",+413.77
20-Jun-2022,"20,416.54","20,424.91","21,031.88","19,586.26","20,213.00","321,295",-186.47
19-Jun-2022,"20,603.01","20,622.84","20,656.67","17,705.87","17,780.08","297,956","+2,826.26"
18-Jun-2022,"17,776.75","17,792.17","20,758.00","17,588.88","20,632.75","297,956","-2,856.00"
17-Jun-2022,"20,632.75","20,633.00","21,325.06","20,169.12","20,671.31","297,956",-31.57
16-Jun-2022,"20,664.32","20,685.19","22,948.48","20,478.98","21,635.49","310,685",-965.04
15-Jun-2022,"21,629.36","21,654.33","22,362.25","20,050.01","21,956.13","320,273",-326.77
14-Jun-2022,"21,956.13","21,970.90","23,345.50","20,794.23","23,206.48","317,843","-1,249.62"
13-Jun-2022,"23,205.75","23,206.00","27,910.00","22,580.41","27,861.85","324,171","-4,698.27"
12-Jun-2022,"27,904.02","27,904.78","28,652.00","26,868.01","28,384.75","219,353",-460.38
11-Jun-2022,"28,364.40","28,385.58","29,404.78","28,081.00","29,162.79","219,353",-825.35
10-Jun-2022,"29,189.75","29,190.00","30,333.81","28,814.41","30,153.17","219,353",-970.25
09-Jun-2022,"30,160.00","30,160.25","30,675.95","29,875.50","30,181.77","206,898",-28.00
08-Jun-2022,"30,188.00","30,188.25","31,506.68","29,803.14","31,310.78","232,455","-1,139.75"
07-Jun-2022,"31,327.75","31,328.50","31,583.82","29,181.97","31,429.27","227,582",-114.75
06-Jun-2022,"31,442.50","31,442.75","31,739.82","29,782.53","29,975.22","231,180","+1,464.82"
05-Jun-2022,"29,977.68","29,979.40","30,143.25","29,511.42","29,726.58","216,422",+257.65
04-Jun-2022,"29,720.03","29,720.58","29,944.51","29,441.09","29,638.00","216,422",+82.03
03-Jun-2022,"29,638.00","29,638.25","30,677.00","29,240.59","30,212.22","216,422",-574.22
02-Jun-2022,"30,212.22","30,231.36","30,374.26","29,472.70","29,627.00","216,460",+604.85
01-Jun-2022,"29,607.37","29,625.39","31,956.43","29,300.00","31,767.75","224,214","-2,178.83"
31-May-2022,"31,786.20","31,814.33","32,376.17","31,161.22","31,254.50","225,561",+554.33
30-May-2022,"31,231.87","31,246.18","31,412.98","29,035.76","29,147.00","222,741","+2,074.29"
29-May-2022,"29,157.58","29,163.78","29,437.64","28,800.00","28,993.14","248,608",+161.50
28-May-2022,"28,996.08","28,997.04","29,213.35","28,482.00","28,737.43","248,608",+258.65
27-May-2022,"28,737.43","28,740.27","29,650.76","28,232.46","29,456.75","248,608",-693.02
26-May-2022,"29,430.45","29,440.82","29,849.08","27,959.60","29,747.25","228,044",-332.70
25-May-2022,"29,763.15","29,770.14","30,184.21","29,292.67","29,426.75","218,860",+325.97
24-May-2022,"29,437.18","29,438.42","29,596.32","28,595.87","29,307.99","216,025",+138.27
23-May-2022,"29,298.91","29,315.96","30,653.90","29,007.86","29,991.79","219,487",-599.86
22-May-2022,"29,898.77","29,914.72","30,258.36","29,209.04","29,384.67","226,092",+511.82
21-May-2022,"29,386.95","29,400.25","29,610.47","28,900.50","29,099.22","226,092",+296.01
20-May-2022,"29,090.94","29,111.50","30,730.75","28,683.56","30,232.98","226,092","-1,105.39"
19-May-2022,"30,196.33","30,196.88","30,508.77","28,611.80","29,204.75","240,458",+995.37
18-May-2022,"29,200.96","29,201.07","30,671.11","28,694.31","30,081.00","255,754",-870.04
17-May-2022,"30,071.00","30,072.33","30,743.69","29,401.44","29,889.10","245,753",+168.75
16-May-2022,"29,902.25","29,902.50","31,394.67","29,059.42","30,260.80","269,168","-1,080.01"
15-May-2022,"30,982.26","30,982.82","31,093.65","29,314.23","29,342.02","276,105","+1,639.89"
14-May-2022,"29,342.37","29,351.19","30,086.15","28,562.23","29,765.83","276,105",-406.80
13-May-2022,"29,749.17","29,760.81","30,981.75","27,945.49","28,528.46","276,105","+1,206.98"
12-May-2022,"28,542.19","28,543.75","30,092.31","25,390.26","28,410.42","320,336",+138.34
11-May-2022,"28,403.85","28,454.29","32,127.09","28,146.83","30,985.71","300,060","-2,595.40"
10-May-2022,"30,999.25","30,999.50","32,637.63","29,730.00","30,940.50","291,646",+60.02
09-May-2022,"30,939.23","30,971.24","34,694.50","30,321.00","34,497.78","261,381","-3,272.20"
08-May-2022,"34,211.43","34,229.83","35,808.75","33,701.00","35,766.75","221,074","-1,573.66"
07-May-2022,"35,785.09","35,786.81","36,129.72","35,701.00","36,062.57","221,074",-277.48
06-May-2022,"36,062.57","36,097.04","36,655.91","35,251.00","36,408.95","221,074",-386.98
